"CountyState","lon","lat","MajorClassAdmission","Admissions","CountryofBirth","originlon","originlat","GEOID","level"
"Suffolk County, New York",-72.6151169,40.9848784,"FamilyPreference1st","6","Philippines",121.774017,12.879721,"36103","county"
"Morris County, New Jersey",-74.5463282,40.8336038,"EmploymentPreference3rdSkilled","18","Philippines",121.774017,12.879721,"34027","county"
"Dakota County, Minnesota",-93.1779659,44.731554,"EmploymentPreference3rdSkilled","8","Philippines",121.774017,12.879721,"27037","county"
"Atlantic County, New Jersey",-74.6868815,39.5333379,"FamilyPreference3rd","8","Philippines",121.774017,12.879721,"34001","county"
"Fairfax County, Virginia",-77.2405153,38.9085472,"ImmediateRelatives-Spouses","74","Philippines",121.774017,12.879721,"51059","county"
"Montgomery County, Maryland",-77.2405153,39.1547426,"EmploymentPreference4th","D","Philippines",121.774017,12.879721,"24031","county"
"Fairfax County, Virginia",-77.2405153,38.9085472,"FamilyPreference4th","19","Philippines",121.774017,12.879721,"51059","county"
"Berks County, Pennsylvania",-75.9927652,40.3451566,"ImmediateRelatives-Spouses","10","Philippines",121.774017,12.879721,"42011","county"
"Fairfax County, Virginia",-77.2405153,38.9085472,"FamilyPreference3rd","10","Philippines",121.774017,12.879721,"51059","county"
"Brazoria County, Texas",-95.4777811,29.2131857,"FamilyPreference4th","4","Philippines",121.774017,12.879721,"48039","county"
"New Castle County, Delaware",-75.667356,39.5392979,"FamilyPreference4th","6","Philippines",121.774017,12.879721,"10003","county"
"Santa Barbara County, California",-119.6982057,34.4208321,"FamilyPreference1st","7","Philippines",121.774017,12.879721,"06083","county"
"Bucks County, Pennsylvania",-75.2479061,40.4107964,"FamilyPreference2nd","D","Philippines",121.774017,12.879721,"42017","county"
"Hennepin County, Minnesota",-93.5094574,45.0208911,"EmploymentPreference2nd","11","Philippines",121.774017,12.879721,"27053","county"
"Fairfax County, Virginia",-77.2405153,38.9085472,"EmploymentPreference3rdSkilled","28","Philippines",121.774017,12.879721,"51059","county"
"Pinellas County, Florida",-82.7778579,27.876394,"FamilyPreference2nd","11","Philippines",121.774017,12.879721,"12103","county"
"San Joaquin County, California",-121.1710389,37.9175935,"EmploymentPreference2nd","7","Philippines",121.774017,12.879721,"06077","county"
"Queens County, New York",-73.7948516,40.7282239,"EmploymentPreference2nd","51","Philippines",121.774017,12.879721,"36081","county"
"Fairfax County, Virginia",-77.2405153,38.9085472,"EmploymentPreference1st","D","Philippines",121.774017,12.879721,"51059","county"
"Sonoma County, California",-122.9888319,38.5779555,"ImmediateRelatives-Spouses","19","Philippines",121.774017,12.879721,"06097","county"
"Sonoma County, California",-122.9888319,38.5779555,"ImmediateRelatives-Children","9","Philippines",121.774017,12.879721,"06097","county"
"Sonoma County, California",-122.9888319,38.5779555,"ImmediateRelatives-Parents","14","Philippines",121.774017,12.879721,"06097","county"
"Monmouth County, New Jersey",-74.123996,40.2589455,"ImmediateRelatives-Parents","13","Philippines",121.774017,12.879721,"34025","county"
"Lee County, Florida",-81.9534815,26.6630286,"ImmediateRelatives-Parents","D","Philippines",121.774017,12.879721,"12071","county"
"Union County, New Jersey",-74.2883536,40.6595001,"FamilyPreference1st","4","Philippines",121.774017,12.879721,"34039","county"
"Sonoma County, California",-122.9888319,38.5779555,"EmploymentPreference3rdUnskilled","4","Philippines",121.774017,12.879721,"06097","county"
"Broward County, Florida",-80.365865,26.190096,"FamilyPreference1st","D","Philippines",121.774017,12.879721,"12011","county"
"Sonoma County, California",-122.9888319,38.5779555,"EmploymentPreference3rdSkilled","D","Philippines",121.774017,12.879721,"06097","county"
"Williamson County, Texas",NA,NA,"FamilyPreference1st","D","Philippines",121.774017,12.879721,"48491","county"
"Allegheny County, Pennsylvania",-80.0087746,40.4450813,"EmploymentPreference3rdSkilled","D","Philippines",121.774017,12.879721,"42003","county"
"San Mateo County, California",-122.4014193,37.4337342,"FamilyPreference2nd","202","Philippines",121.774017,12.879721,"06081","county"
"Williamson County, Texas",NA,NA,"FamilyPreference3rd","D","Philippines",121.774017,12.879721,"48491","county"
"Ada County, Idaho",-116.2420304,43.478767,"ImmediateRelatives-Parents","D","Philippines",121.774017,12.879721,"16001","county"
"Honolulu County, Hawaii",-157.8584319,21.3069857,"FamilyPreference4th","319","Philippines",121.774017,12.879721,"15003","county"
"Philadelphia County, Pennsylvania",-75.1311874,40.0152766,"ImmediateRelatives-Children","9","Philippines",121.774017,12.879721,"42101","county"
"San Mateo County, California",-122.4014193,37.4337342,"EmploymentPreference1st","6","Philippines",121.774017,12.879721,"06081","county"
"Marin County, California",-122.7633036,38.083403,"ImmediateRelatives-Spouses","10","Philippines",121.774017,12.879721,"06041","county"
"Bexar County, Texas",-98.5721016,29.4200763,"FamilyPreference3rd","D","Philippines",121.774017,12.879721,"48029","county"
"Anoka County, Minnesota",-93.2197005,45.3292832,"FamilyPreference2nd","D","Philippines",121.774017,12.879721,"27003","county"
"Anoka County, Minnesota",-93.2197005,45.3292832,"EmploymentPreference3rdSkilled","D","Philippines",121.774017,12.879721,"27003","county"
"Mercer County, New Jersey",-74.7337069,40.3028533,"ImmediateRelatives-Spouses","5","Philippines",121.774017,12.879721,"34021","county"
"Fresno County, California",-119.2320784,36.9858984,"ImmediateRelatives-Children","8","Philippines",121.774017,12.879721,"06019","county"
"Westchester County, New York",-73.7948516,41.1220194,"EmploymentPreference3rdSkilled","17","Philippines",121.774017,12.879721,"36119","county"
"Oakland County, Michigan",-83.336188,42.5921924,"EmploymentPreference1st","D","Philippines",121.774017,12.879721,"26125","county"
"Alameda County, California",-121.7195459,37.6016892,"ImmediateRelatives-Parents","173","Philippines",121.774017,12.879721,"06001","county"
"Bronx County, New York",-73.8648268,40.8447819,"EmploymentPreference3rdSkilled","45","Philippines",121.774017,12.879721,"36005","county"
"Fresno County, California",-119.2320784,36.9858984,"EmploymentPreference2nd","D","Philippines",121.774017,12.879721,"06019","county"
"Macomb County, Michigan",-82.820974,42.7168759,"EmploymentPreference2nd","D","Philippines",121.774017,12.879721,"26099","county"
"San Bernardino County, California",-116.419389,34.9592083,"EmploymentPreference4th","D","Philippines",121.774017,12.879721,"06071","county"
"Bucks County, Pennsylvania",-75.2479061,40.4107964,"EmploymentPreference2nd","D","Philippines",121.774017,12.879721,"42017","county"
"Hennepin County, Minnesota",-93.5094574,45.0208911,"EmploymentPreference3rdUnskilled","D","Philippines",121.774017,12.879721,"27053","county"
"Washtenaw County, Michigan",-83.8473015,42.3076493,"EmploymentPreference3rdSkilled","5","Philippines",121.774017,12.879721,"26161","county"
"Shelby County, Tennessee",-89.9253233,35.1268552,"ImmediateRelatives-Parents","9","Philippines",121.774017,12.879721,"47157","county"
"DuPage County, Illinois",-88.0900762,41.8243831,"ImmediateRelatives-Children","24","Philippines",121.774017,12.879721,"17043","county"
"Cuyahoga County, Ohio",-81.67582,41.433923,"FamilyPreference1st","D","Philippines",121.774017,12.879721,"39035","county"
"Cuyahoga County, Ohio",-81.67582,41.433923,"FamilyPreference2nd","5","Philippines",121.774017,12.879721,"39035","county"
"Norfolk County, Massachusetts",-71.1448516,42.17668,"FamilyPreference1st","4","Philippines",121.774017,12.879721,"25021","county"
"Denton County, Texas",-97.179026,33.1418611,"ImmediateRelatives-Children","5","Philippines",121.774017,12.879721,"48121","county"
"Loudoun County, Virginia",-77.6536125,39.076767,"ImmediateRelatives-Parents","20","Philippines",121.774017,12.879721,"51107","county"
"Travis County, Texas",-97.6982272,30.2097015,"FamilyPreference4th","D","Philippines",121.774017,12.879721,"48453","county"
"Loudoun County, Virginia",-77.6536125,39.076767,"FamilyPreference2nd","6","Philippines",121.774017,12.879721,"51107","county"
"Erie County, New York",-78.8661589,42.9023958,"ImmediateRelatives-Parents","D","Philippines",121.774017,12.879721,"36029","county"
"Plymouth County, Massachusetts",-70.7168469,41.9120406,"ImmediateRelatives-Parents","D","Philippines",121.774017,12.879721,"25023","county"
"Bernalillo County, New Mexico",-106.6291304,35.0177854,"FamilyPreference3rd","D","Philippines",121.774017,12.879721,"35001","county"
"Travis County, Texas",-97.6982272,30.2097015,"EmploymentPreference2nd","5","Philippines",121.774017,12.879721,"48453","county"
"Loudoun County, Virginia",-77.6536125,39.076767,"EmploymentPreference3rdSkilled","D","Philippines",121.774017,12.879721,"51107","county"
"Plymouth County, Massachusetts",-70.7168469,41.9120406,"FamilyPreference2nd","D","Philippines",121.774017,12.879721,"25023","county"
"Kent County, Michigan",-85.520024,43.0097027,"RefugeeandAsyleeAdjustments","D","Philippines",121.774017,12.879721,"26081","county"
"Onondaga County, New York",-76.1783739,43.026819,"FamilyPreference3rd","D","Philippines",121.774017,12.879721,"36067","county"
"Yolo County, California",-121.9017954,38.7646021,"FamilyPreference3rd","D","Philippines",121.774017,12.879721,"06113","county"
"Riverside County, California",-117.3961192,33.9532966,"Other","D","Philippines",121.774017,12.879721,"06065","county"
"Riverside County, California",-117.3961192,33.9532966,"ImmediateRelatives-Children","78","Philippines",121.774017,12.879721,"06065","county"
"King County, Washington",-121.9836029,47.5480339,"EmploymentPreference3rdSkilled","D","Philippines",121.774017,12.879721,"53033","county"
"Somerset County, New Jersey",-74.6400432,40.5292099,"FamilyPreference3rd","8","Philippines",121.774017,12.879721,"34035","county"
"Somerset County, New Jersey",-74.6400432,40.5292099,"FamilyPreference2nd","9","Philippines",121.774017,12.879721,"34035","county"
"Riverside County, California",-117.3961192,33.9532966,"FamilyPreference1st","38","Philippines",121.774017,12.879721,"06065","county"
"Mercer County, New Jersey",-74.7337069,40.3028533,"ImmediateRelatives-Parents","6","Philippines",121.774017,12.879721,"34021","county"
"Suffolk County, New York",-72.6151169,40.9848784,"FamilyPreference2nd","11","Philippines",121.774017,12.879721,"36103","county"
"Cobb County, Georgia",-84.564147,33.8999297,"FamilyPreference1st","D","Philippines",121.774017,12.879721,"13067","county"
"Montgomery County, Maryland",-77.2405153,39.1547426,"FamilyPreference3rd","11","Philippines",121.774017,12.879721,"24031","county"
"Franklin County, Ohio",-82.9931607,40.0154745,"FamilyPreference1st","D","Philippines",121.774017,12.879721,"39049","county"
"San Bernardino County, California",-116.419389,34.9592083,"RefugeeandAsyleeAdjustments","D","Philippines",121.774017,12.879721,"06071","county"
"Kings County, New York",-73.9441579,40.6781784,"Other","21","Philippines",121.774017,12.879721,"36047","county"
"Kings County, New York",-73.9441579,40.6781784,"ImmediateRelatives-Children","18","Philippines",121.774017,12.879721,"36047","county"
"Hennepin County, Minnesota",-93.5094574,45.0208911,"FamilyPreference3rd","D","Philippines",121.774017,12.879721,"27053","county"
"Kings County, New York",-73.9441579,40.6781784,"FamilyPreference2nd","9","Philippines",121.774017,12.879721,"36047","county"
"San Bernardino County, California",-116.419389,34.9592083,"FamilyPreference1st","17","Philippines",121.774017,12.879721,"06071","county"
"Hennepin County, Minnesota",-93.5094574,45.0208911,"FamilyPreference1st","4","Philippines",121.774017,12.879721,"27053","county"
"Cuyahoga County, Ohio",-81.67582,41.433923,"ImmediateRelatives-Parents","4","Philippines",121.774017,12.879721,"39035","county"
"Passaic County, New Jersey",-74.3587473,41.1231647,"ImmediateRelatives-Parents","12","Philippines",121.774017,12.879721,"34031","county"
"Hillsborough County, Florida",-82.3017728,27.9903597,"EmploymentPreference3rdSkilled","7","Philippines",121.774017,12.879721,"12057","county"
"Nassau County, New York",-73.5594128,40.6546145,"EmploymentPreference2nd","9","Philippines",121.774017,12.879721,"36059","county"
"Nassau County, New York",-73.5594128,40.6546145,"EmploymentPreference1st","D","Philippines",121.774017,12.879721,"36059","county"
"Yuma County, Arizona",-113.9536466,32.6527533,"FamilyPreference2nd","5","Philippines",121.774017,12.879721,"04027","county"
"Montgomery County, Pennsylvania",-75.3878525,40.2290075,"FamilyPreference2nd","6","Philippines",121.774017,12.879721,"42091","county"
"Yuma County, Arizona",-113.9536466,32.6527533,"FamilyPreference4th","D","Philippines",121.774017,12.879721,"04027","county"
"Montgomery County, Pennsylvania",-75.3878525,40.2290075,"EmploymentPreference3rdSkilled","6","Philippines",121.774017,12.879721,"42091","county"
"Monroe County, New York",-77.7452081,43.2841246,"FamilyPreference3rd","D","Philippines",121.774017,12.879721,"36055","county"
"Collin County, Texas",-96.4929797,33.1795213,"FamilyPreference1st","4","Philippines",121.774017,12.879721,"48085","county"
"Osceola County, Florida",-81.0754657,28.1019838,"EmploymentPreference4th","4","Philippines",121.774017,12.879721,"12097","county"
"Duval County, Florida",-81.6035062,30.3500511,"EmploymentPreference4th","4","Philippines",121.774017,12.879721,"12031","county"
"Duval County, Florida",-81.6035062,30.3500511,"FamilyPreference1st","16","Philippines",121.774017,12.879721,"12031","county"
"Arlington County, Virginia",-77.0909809,38.8816208,"Other","D","Philippines",121.774017,12.879721,"51013","county"
"Jefferson County, Colorado",-105.2662931,39.5800298,"ImmediateRelatives-Parents","D","Philippines",121.774017,12.879721,"08059","county"
"Brazoria County, Texas",-95.4777811,29.2131857,"EmploymentPreference2nd","D","Philippines",121.774017,12.879721,"48039","county"
"Polk County, Florida",-81.6911559,27.8617347,"ImmediateRelatives-Spouses","28","Philippines",121.774017,12.879721,"12105","county"
"Luzerne County, Pennsylvania",-75.9927652,41.1404353,"ImmediateRelatives-Parents","D","Philippines",121.774017,12.879721,"42079","county"
"Luzerne County, Pennsylvania",-75.9927652,41.1404353,"EmploymentPreference3rdSkilled","4","Philippines",121.774017,12.879721,"42079","county"
"Arlington County, Virginia",-77.0909809,38.8816208,"EmploymentPreference4th","4","Philippines",121.774017,12.879721,"51013","county"
"Camden County, New Jersey",-75.0143824,39.8592439,"FamilyPreference1st","D","Philippines",121.774017,12.879721,"34007","county"
"Clark County, Washington",-122.5194378,45.7466471,"ImmediateRelatives-Children","10","Philippines",121.774017,12.879721,"53011","county"
"Wake County, North Carolina",-78.5660852,35.8031909,"ImmediateRelatives-Spouses","19","Philippines",121.774017,12.879721,"37183","county"
